S1,S2
2.894736842105263,3.4210526315789473
2.894736842105263,3.6842105263157894
2.894736842105263,3.9473684210526314
2.894736842105263,4.2105263157894735
2.894736842105263,4.473684210526316
2.894736842105263,4.7368421052631575
2.894736842105263,5.0
3.1578947368421053,3.1578947368421053
3.1578947368421053,3.4210526315789473
3.1578947368421053,3.6842105263157894
3.1578947368421053,3.9473684210526314
3.1578947368421053,4.2105263157894735
3.1578947368421053,4.473684210526316
3.1578947368421053,4.7368421052631575
3.1578947368421053,5.0
3.4210526315789473,3.4210526315789473
3.4210526315789473,3.6842105263157894
3.4210526315789473,3.9473684210526314
3.4210526315789473,4.2105263157894735
3.4210526315789473,4.473684210526316
3.4210526315789473,4.7368421052631575
3.4210526315789473,5.0
3.6842105263157894,3.6842105263157894
3.6842105263157894,3.9473684210526314
3.6842105263157894,4.2105263157894735
3.6842105263157894,4.473684210526316
3.6842105263157894,4.7368421052631575
3.6842105263157894,5.0
3.9473684210526314,3.9473684210526314
3.9473684210526314,4.2105263157894735
3.9473684210526314,4.473684210526316
3.9473684210526314,4.7368421052631575
3.9473684210526314,5.0
4.2105263157894735,4.2105263157894735
4.2105263157894735,4.473684210526316
4.2105263157894735,4.7368421052631575
4.2105263157894735,5.0
4.473684210526316,4.473684210526316
4.473684210526316,4.7368421052631575
4.473684210526316,5.0
4.7368421052631575,4.7368421052631575
4.7368421052631575,5.0
5.0,5.0
