,color_red,color_green,word_red,word_green,task_color,verbal_red,verbal_green
83,0.75,0.75,0.0,0.25,0.75,0.48473966121673584,0.5152603387832642
84,0.25,0.75,1.0,0.25,1.0,0.24826893210411072,0.7517310976982117
85,0.0,1.0,1.0,0.5,0.0,0.4237752854824066,0.5762247443199158
86,1.0,1.0,1.0,0.25,0.25,0.5692111253738403,0.43078887462615967
87,1.0,0.0,1.0,0.5,0.0,0.6450445652008057,0.35495540499687195
88,0.5,0.75,0.25,0.25,0.0,0.4853931963443756,0.514606773853302
89,0.0,0.75,1.0,0.0,1.0,0.20684731006622314,0.7931526899337769
90,0.25,0.0,1.0,0.75,1.0,0.693776547908783,0.30622348189353943
91,0.75,0.5,0.5,0.0,0.0,0.5506902933120728,0.44930967688560486
92,0.5,0.25,0.5,0.0,0.25,0.5726987719535828,0.4273012578487396
93,0.5,0.75,0.75,0.75,0.0,0.4853931963443756,0.514606773853302
94,0.75,1.0,0.5,0.0,0.25,0.4992905259132385,0.5007094740867615
95,0.5,0.5,1.0,1.0,0.5,0.5,0.5
96,0.0,0.5,0.25,0.5,0.25,0.4022691249847412,0.5977308750152588
97,0.75,1.0,0.0,1.0,0.75,0.250079870223999,0.749920129776001
98,1.0,1.0,0.0,0.0,0.0,0.5,0.5
99,0.75,0.5,0.25,0.0,0.75,0.6610782146453857,0.33892178535461426
100,0.5,0.0,0.75,0.25,0.25,0.6177420020103455,0.38225796818733215
101,0.25,0.25,0.25,1.0,0.5,0.43078887462615967,0.5692111253738403
102,0.75,0.0,0.75,0.0,0.0,0.6314302086830139,0.3685697615146637
103,0.75,0.25,0.25,1.0,0.25,0.5140777230262756,0.48592230677604675
104,0.75,0.25,1.0,0.75,0.25,0.5977308750152588,0.4022691249847412
105,0.5,0.75,1.0,0.75,1.0,0.332763135433197,0.667236864566803
106,0.5,0.5,1.0,0.75,0.75,0.5152603387832642,0.48473966121673584
107,0.5,0.25,1.0,0.25,0.0,0.5834803581237793,0.4165196716785431
108,0.5,1.0,0.75,0.0,0.0,0.5353078246116638,0.4646921455860138
109,0.0,0.25,1.0,0.0,0.75,0.4710577726364136,0.5289422273635864
110,1.0,0.0,0.5,0.75,0.0,0.5965837240219116,0.40341630578041077
111,0.5,0.5,0.25,0.25,1.0,0.5,0.5
112,0.0,0.25,0.25,0.0,0.25,0.4783151149749756,0.5216848850250244
113,0.5,0.0,0.5,1.0,0.0,0.4980374872684479,0.5019625425338745
114,1.0,0.0,0.75,1.0,0.0,0.5965837240219116,0.40341630578041077
115,0.25,1.0,0.25,0.25,1.0,0.13762247562408447,0.8623774647712708
116,0.25,0.25,0.5,0.5,0.0,0.5,0.5
117,0.5,0.25,0.0,0.5,0.5,0.5475186109542847,0.45248135924339294
118,0.5,0.25,0.5,0.75,0.0,0.4993458688259125,0.5006541013717651
119,1.0,1.0,0.75,0.5,0.5,0.5152603387832642,0.48473966121673584
120,0.75,0.25,0.75,0.0,0.0,0.6024777293205261,0.39752230048179626
121,0.75,0.0,0.5,0.5,0.25,0.644229531288147,0.35577043890953064
122,0.25,1.0,0.25,1.0,0.75,0.12902720272541046,0.8709728121757507
123,1.0,0.5,0.0,1.0,0.25,0.461032897233963,0.5389670729637146
124,0.25,0.25,0.5,0.25,0.5,0.5152603387832642,0.48473966121673584
125,0.5,0.0,0.5,0.5,0.75,0.7626146078109741,0.23738540709018707
126,0.0,0.25,1.0,0.25,0.0,0.554826021194458,0.445173978805542
127,0.5,1.0,0.0,1.0,1.0,0.13265979290008545,0.8673401474952698
128,0.0,0.25,0.0,0.75,0.25,0.39496541023254395,0.605034589767456
129,0.75,0.5,0.0,0.5,0.25,0.5007094740867615,0.4992905259132385
130,0.75,0.5,0.5,0.5,0.0,0.514606773853302,0.4853931963443756
131,0.25,0.25,0.75,0.5,0.75,0.5152603387832642,0.48473966121673584
132,0.0,0.0,1.0,0.0,0.75,0.6203758716583252,0.3796241581439972
133,1.0,0.25,1.0,1.0,0.75,0.8363003134727478,0.163699671626091
134,0.75,1.0,1.0,0.25,0.25,0.5326482653617859,0.4673517644405365
135,0.75,1.0,0.25,0.5,0.0,0.47015947103500366,0.5298405289649963
136,1.0,1.0,0.75,0.75,1.0,0.5,0.5
137,0.25,0.75,0.5,0.75,1.0,0.1903773993253708,0.809622585773468
138,0.5,0.5,1.0,0.0,1.0,0.6203758716583252,0.3796241581439972
139,0.0,0.5,0.5,0.75,1.0,0.1903773993253708,0.809622585773468
140,0.25,1.0,0.0,0.75,0.5,0.19785119593143463,0.8021488785743713
141,0.25,0.5,1.0,0.75,0.5,0.4317767024040222,0.5682232975959778
142,0.75,0.0,0.75,1.0,0.25,0.630114734172821,0.36988523602485657
143,0.0,0.5,0.25,0.5,0.0,0.45060497522354126,0.5493950247764587
144,0.25,0.75,0.0,0.5,0.25,0.38225796818733215,0.6177420020103455
145,0.0,1.0,0.25,0.0,1.0,0.11308108270168304,0.8869189620018005
146,0.5,1.0,0.0,0.25,0.75,0.226509228348732,0.7734907865524292
147,0.5,0.25,0.75,0.75,1.0,0.6806530356407166,0.31934699416160583
148,0.5,1.0,0.0,1.0,0.5,0.23149657249450684,0.7685033679008484
149,0.25,1.0,0.5,1.0,0.5,0.21991494297981262,0.7800850868225098
150,0.5,0.5,0.0,0.0,0.25,0.5,0.5
151,0.5,0.0,1.0,0.5,0.75,0.787861704826355,0.2121383100748062
152,1.0,0.5,0.25,1.0,0.25,0.5140777230262756,0.48592230677604675
153,0.0,0.5,0.75,0.5,0.0,0.4809826612472534,0.5190173387527466
154,0.0,0.25,0.75,1.0,0.0,0.47015947103500366,0.5298405289649963
155,0.5,0.75,0.75,0.25,0.5,0.45248135924339294,0.5475186109542847
156,0.75,0.25,0.0,0.5,0.0,0.4980374872684479,0.5019625425338745
157,0.5,0.25,0.5,0.25,0.25,0.5520395040512085,0.4479605257511139
158,0.25,1.0,0.5,1.0,0.25,0.32326972484588623,0.6767302751541138
159,0.0,1.0,0.5,0.5,0.75,0.12231850624084473,0.8776815533638
160,0.75,1.0,0.5,0.25,0.75,0.3667970597743988,0.6332029700279236
161,0.0,0.75,1.0,1.0,1.0,0.13762247562408447,0.8623774647712708
162,0.5,0.75,0.5,0.75,0.75,0.33892178535461426,0.6610782146453857
163,1.0,0.5,0.0,0.5,0.5,0.6373127698898315,0.36268725991249084
164,0.0,0.5,1.0,0.0,0.0,0.5875818133354187,0.4124182164669037
165,0.0,0.25,0.75,0.25,0.25,0.4992905259132385,0.5007094740867615
166,1.0,0.25,0.25,0.25,1.0,0.8623774647712708,0.13762247562408447
167,0.5,0.0,0.0,0.0,0.0,0.5342379212379456,0.46576207876205444
168,1.0,0.0,1.0,0.75,0.75,0.884087085723877,0.11591295897960663
169,0.5,0.5,0.5,0.5,0.5,0.5,0.5
170,1.0,0.75,0.0,0.0,1.0,0.6806530356407166,0.31934699416160583
171,0.25,0.75,0.5,1.0,0.5,0.29864630103111267,0.7013536691665649
172,1.0,0.25,0.25,0.25,0.25,0.644229531288147,0.35577043890953064
173,0.25,1.0,0.25,0.0,0.0,0.45049673318862915,0.5495032668113708
174,0.75,0.75,0.75,0.5,0.25,0.5152603387832642,0.48473966121673584
175,0.25,0.0,0.0,0.0,0.25,0.5368963479995728,0.46310368180274963
176,0.25,0.5,0.5,0.5,0.75,0.35273414850234985,0.6472658514976501
177,0.75,1.0,1.0,0.75,0.25,0.4783151149749756,0.5216848850250244
178,0.25,0.5,0.25,0.75,0.0,0.44930967688560486,0.5506902933120728
179,1.0,0.75,1.0,0.25,0.25,0.605034589767456,0.39496541023254395
180,0.5,1.0,0.5,1.0,0.75,0.2121383100748062,0.787861704826355
181,1.0,0.25,0.5,0.75,0.5,0.742706835269928,0.25729313492774963
182,0.0,0.5,0.5,0.5,0.0,0.46576207876205444,0.5342379212379456
183,0.5,0.5,0.5,0.25,0.75,0.5152603387832642,0.48473966121673584
184,0.5,0.25,0.0,1.0,0.0,0.3934817314147949,0.6065182089805603
185,1.0,0.25,0.75,0.5,1.0,0.8694652915000916,0.13053472340106964
186,0.75,1.0,0.25,0.0,0.0,0.5006541013717651,0.4993458688259125
187,0.5,0.0,0.0,0.0,0.5,0.6701217889785767,0.32987821102142334
188,1.0,0.25,0.75,0.25,0.5,0.7800850868225098,0.21991494297981262
189,0.0,0.75,1.0,0.5,0.0,0.4713544249534607,0.5286455750465393
190,0.75,0.5,0.5,1.0,0.5,0.5475186109542847,0.45248135924339294
191,1.0,0.25,1.0,0.25,0.25,0.7052454352378845,0.29475459456443787
192,0.5,0.5,1.0,1.0,0.25,0.5,0.5
193,0.25,0.0,0.75,0.75,1.0,0.6806530356407166,0.31934699416160583
194,1.0,0.25,0.75,0.75,0.5,0.7542011737823486,0.24579881131649017
195,0.5,0.25,0.5,0.0,0.5,0.6179090738296509,0.3820909559726715
196,0.0,0.0,0.25,0.75,0.0,0.4638093113899231,0.5361906886100769
197,1.0,0.75,0.0,0.5,0.5,0.5475186109542847,0.45248135924339294
198,1.0,0.0,0.75,0.5,1.0,0.8986003994941711,0.10139959305524826
199,0.75,0.75,0.5,0.75,0.5,0.48473966121673584,0.5152603387832642
200,1.0,1.0,0.0,0.0,0.5,0.5,0.5
201,0.0,0.75,0.25,0.25,1.0,0.13762247562408447,0.8623774647712708
202,1.0,0.5,1.0,0.25,0.25,0.6487597823143005,0.35124021768569946
203,1.0,0.5,0.25,0.0,1.0,0.809622585773468,0.1903773993253708
204,0.75,0.0,0.75,0.5,0.5,0.7653442025184631,0.23465578258037567
205,0.25,1.0,0.75,0.75,0.75,0.163699671626091,0.8363003134727478
206,0.0,0.75,1.0,1.0,0.75,0.163699671626091,0.8363003134727478
207,0.25,0.5,0.25,0.0,0.25,0.4783151149749756,0.5216848850250244
208,0.0,0.5,0.5,0.25,1.0,0.20991478860378265,0.7900851964950562
209,0.75,0.5,0.25,1.0,0.25,0.4673517644405365,0.5326482653617859
210,0.25,0.0,0.25,0.5,1.0,0.667236864566803,0.332763135433197
211,0.5,1.0,0.5,0.5,0.25,0.4170345366001129,0.5829654335975647
212,0.25,1.0,1.0,0.0,0.5,0.34751012921333313,0.6524898409843445
213,0.75,1.0,1.0,0.5,0.5,0.45248135924339294,0.5475186109542847
214,0.75,0.0,0.0,0.0,1.0,0.8623774647712708,0.13762247562408447
215,0.0,1.0,0.75,0.75,1.0,0.10710025578737259,0.8928996920585632
216,0.75,0.5,0.5,1.0,1.0,0.648341715335846,0.35165825486183167
217,0.5,0.75,0.25,0.0,1.0,0.332763135433197,0.667236864566803
218,0.75,1.0,1.0,0.75,1.0,0.332763135433197,0.667236864566803
219,0.5,0.5,0.75,0.75,0.0,0.5,0.5
220,1.0,0.5,0.0,0.0,0.0,0.5342379212379456,0.46576207876205444
221,0.75,0.25,0.75,0.25,1.0,0.822227954864502,0.17777200043201447
222,0.0,0.0,0.5,0.5,0.25,0.5,0.5
223,1.0,1.0,0.5,1.0,0.75,0.4638093113899231,0.5361906886100769
224,0.75,0.25,1.0,0.0,1.0,0.8673401474952698,0.13265979290008545
225,0.5,0.75,1.0,0.25,1.0,0.3826911449432373,0.6173088550567627
226,0.5,0.75,1.0,0.0,1.0,0.4339801073074341,0.5660198926925659
227,1.0,0.0,0.5,0.75,0.25,0.7052897810935974,0.294710248708725
228,0.5,1.0,0.5,1.0,0.5,0.29864630103111267,0.7013536691665649
229,0.75,0.0,0.25,0.5,0.0,0.5495032668113708,0.45049673318862915
230,1.0,0.5,0.75,0.5,0.75,0.7734907865524292,0.226509228348732
231,0.25,1.0,1.0,0.25,1.0,0.17414289712905884,0.8258571028709412
232,0.0,0.25,1.0,0.0,1.0,0.4339801073074341,0.5660198926925659
233,1.0,1.0,0.75,1.0,0.0,0.48473966121673584,0.5152603387832642
234,0.5,1.0,0.0,0.5,0.5,0.29864630103111267,0.7013536691665649
235,0.25,1.0,0.0,0.25,1.0,0.13053472340106964,0.8694652915000916
236,0.75,0.75,0.25,0.5,0.75,0.48473966121673584,0.5152603387832642
237,1.0,0.5,0.0,0.5,0.25,0.5473434329032898,0.452656626701355
238,0.0,0.25,0.0,0.5,0.25,0.4273012578487396,0.5726987719535828
239,0.75,0.25,0.25,0.5,0.5,0.6564865112304688,0.34351348876953125
240,0.5,0.75,1.0,0.25,0.75,0.41862770915031433,0.5813722610473633
241,0.0,1.0,0.75,0.0,0.75,0.1555100828409195,0.8444899320602417
242,0.5,0.0,1.0,0.25,1.0,0.8409257531166077,0.15907420217990875
243,0.5,0.0,0.0,1.0,0.5,0.5541844367980957,0.4458155930042267
244,1.0,0.0,1.0,1.0,0.0,0.611188530921936,0.38881149888038635
245,0.25,0.0,0.75,0.25,1.0,0.7113174200057983,0.28868263959884644
246,0.25,0.5,0.5,0.75,0.0,0.47015947103500366,0.5298405289649963
247,0.0,0.75,0.0,1.0,1.0,0.0889662504196167,0.9110336899757385
248,0.0,1.0,0.75,1.0,0.75,0.11591295897960663,0.884087085723877
249,0.5,0.0,1.0,0.0,0.25,0.6955302357673645,0.3044697344303131
250,0.0,0.25,0.75,0.75,0.0,0.4853931963443756,0.514606773853302
251,0.75,1.0,1.0,1.0,0.25,0.46310368180274963,0.5368963479995728
252,0.75,0.5,0.0,1.0,1.0,0.5660198926925659,0.4339801073074341
253,0.75,0.0,0.75,0.25,1.0,0.8787020444869995,0.12129801511764526
254,0.75,0.5,1.0,1.0,0.0,0.514606773853302,0.4853931963443756
255,0.75,1.0,1.0,0.0,0.75,0.4710577726364136,0.5289422273635864
256,0.5,1.0,0.0,0.75,0.75,0.19066408276557922,0.8093358874320984
257,0.5,0.0,0.0,0.75,1.0,0.7517310976982117,0.24826893210411072
258,1.0,0.25,1.0,0.5,0.0,0.5998261570930481,0.4001738727092743
259,1.0,0.0,0.75,0.75,0.25,0.7178205251693726,0.28217947483062744
260,0.75,0.75,0.25,0.25,0.75,0.5,0.5
261,1.0,1.0,0.5,0.75,1.0,0.48473966121673584,0.5152603387832642
262,1.0,0.5,1.0,0.0,1.0,0.8673401474952698,0.13265979290008545
263,0.5,0.0,1.0,0.25,0.0,0.6024777293205261,0.39752230048179626
264,1.0,1.0,1.0,0.75,0.75,0.5152603387832642,0.48473966121673584
265,1.0,1.0,0.25,1.0,0.25,0.43078887462615967,0.5692111253738403
266,0.0,0.75,1.0,0.25,0.0,0.5047271251678467,0.4952728748321533
267,1.0,1.0,0.5,0.5,1.0,0.5,0.5
268,0.0,0.75,0.0,0.0,0.5,0.24579881131649017,0.7542011737823486
269,0.75,0.75,1.0,0.25,0.0,0.5692111253738403,0.43078887462615967
270,0.25,0.25,0.0,1.0,0.75,0.3796241581439972,0.6203758716583252
271,0.75,1.0,0.75,0.0,0.0,0.554826021194458,0.445173978805542
272,0.0,0.75,0.5,0.25,0.25,0.36988523602485657,0.630114734172821
273,0.0,0.75,0.5,1.0,0.75,0.14480139315128326,0.8551986217498779
274,0.0,0.75,0.25,1.0,0.75,0.12902720272541046,0.8709728121757507
275,0.0,1.0,0.0,1.0,1.0,0.0683794766664505,0.9316204786300659
276,1.0,1.0,1.0,0.75,0.5,0.5152603387832642,0.48473966121673584
277,0.75,0.0,0.25,1.0,0.5,0.6989941000938416,0.30100589990615845
278,0.75,0.0,0.0,1.0,0.25,0.5256338715553284,0.47436612844467163
279,0.5,1.0,0.0,0.5,0.0,0.42991873621940613,0.5700812935829163
280,0.25,0.25,1.0,0.25,0.75,0.5692111253738403,0.43078887462615967
281,1.0,0.5,0.0,1.0,0.0,0.4124182164669037,0.5875818133354187
282,1.0,0.0,0.0,0.25,0.25,0.7052897810935974,0.294710248708725
283,0.75,0.75,0.0,0.75,0.0,0.43078887462615967,0.5692111253738403
284,0.75,0.0,0.75,0.0,0.5,0.8021488785743713,0.19785119593143463
285,0.5,0.0,0.5,0.0,0.5,0.7013536691665649,0.29864630103111267
286,0.0,0.0,1.0,0.25,0.75,0.5692111253738403,0.43078887462615967
287,0.75,0.0,1.0,0.5,0.0,0.5998261570930481,0.4001738727092743
288,0.0,0.75,1.0,0.0,0.0,0.5575981140136719,0.4424018859863281
289,0.75,0.0,0.5,0.25,1.0,0.8694652915000916,0.13053472340106964
290,1.0,1.0,0.75,0.75,0.0,0.5,0.5
291,0.0,0.0,0.25,0.5,0.75,0.48473966121673584,0.5152603387832642
292,0.75,0.25,0.75,0.0,0.5,0.7285680174827576,0.2714320123195648
293,0.5,0.25,0.5,0.25,1.0,0.693776547908783,0.30622348189353943
294,0.0,0.75,0.0,0.75,0.75,0.12902720272541046,0.8709728121757507
295,1.0,0.75,1.0,0.5,0.0,0.5506902933120728,0.44930967688560486
296,0.0,0.25,0.5,0.5,0.0,0.4853931963443756,0.514606773853302
297,1.0,0.25,0.0,0.25,0.25,0.630114734172821,0.36988523602485657
298,0.0,0.75,0.75,0.25,0.75,0.18453221023082733,0.8154677748680115
299,0.75,1.0,0.5,1.0,0.5,0.3820909559726715,0.6179090738296509
300,1.0,0.25,0.25,0.0,1.0,0.8694652915000916,0.13053472340106964
301,1.0,1.0,0.0,1.0,1.0,0.3796241581439972,0.6203758716583252
302,0.75,0.25,0.75,1.0,0.5,0.6564865112304688,0.34351348876953125
303,0.5,0.5,0.0,0.5,0.25,0.4638093113899231,0.5361906886100769
304,1.0,1.0,1.0,0.5,0.75,0.5361906886100769,0.4638093113899231
305,0.25,0.0,0.0,0.75,1.0,0.6173088550567627,0.3826911449432373
306,0.75,1.0,0.75,1.0,0.5,0.40209904313087463,0.5979009866714478
307,0.0,1.0,1.0,0.0,0.75,0.18550120294094086,0.8144988417625427
308,0.5,0.5,1.0,1.0,1.0,0.5,0.5
309,0.75,0.5,0.75,1.0,0.0,0.4993458688259125,0.5006541013717651
310,0.25,0.75,0.5,1.0,0.0,0.42991873621940613,0.5700812935829163
311,0.25,0.75,0.0,0.5,0.0,0.42991873621940613,0.5700812935829163
312,0.5,0.25,0.5,0.75,0.75,0.6332029700279236,0.3667970597743988
313,0.25,1.0,0.25,1.0,1.0,0.10776159912347794,0.892238438129425
314,0.25,0.25,0.0,0.75,0.0,0.43078887462615967,0.5692111253738403
315,0.25,0.5,1.0,0.25,0.25,0.5326482653617859,0.4673517644405365
316,0.0,0.0,0.25,0.0,0.25,0.5152603387832642,0.48473966121673584
317,1.0,0.0,0.0,0.0,0.5,0.8218132853507996,0.17818674445152283
318,0.5,0.25,0.75,0.75,0.75,0.6472658514976501,0.35273414850234985
319,1.0,0.5,0.5,0.75,0.25,0.5680497884750366,0.4319502115249634
320,0.5,0.0,1.0,0.75,0.75,0.7734907865524292,0.226509228348732
321,0.25,1.0,0.75,1.0,0.5,0.23465578258037567,0.7653442025184631
322,0.25,0.75,0.0,1.0,0.75,0.1600022166967392,0.8399978280067444
323,0.5,1.0,1.0,1.0,0.5,0.32987821102142334,0.6701217889785767
324,0.25,0.25,0.0,0.5,0.75,0.4638093113899231,0.5361906886100769
325,0.5,0.0,0.0,0.0,0.75,0.7626146078109741,0.23738540709018707
326,0.5,0.5,0.25,0.75,1.0,0.4638093113899231,0.5361906886100769
327,0.5,1.0,1.0,0.5,1.0,0.22417795658111572,0.7758219838142395
328,0.0,0.0,0.25,0.0,0.75,0.5152603387832642,0.48473966121673584
329,0.75,0.5,1.0,0.0,1.0,0.776939332485199,0.2230606973171234
330,0.75,0.75,0.75,0.75,0.0,0.5,0.5
331,0.0,0.5,0.0,0.5,0.5,0.29864630103111267,0.7013536691665649
332,0.75,0.0,1.0,1.0,0.25,0.644229531288147,0.35577043890953064
333,0.25,0.0,0.0,0.75,0.0,0.445173978805542,0.554826021194458
334,0.75,0.5,0.75,1.0,1.0,0.667236864566803,0.332763135433197
335,0.75,0.25,0.0,1.0,0.5,0.5541844367980957,0.4458155930042267
336,0.75,0.0,0.25,0.0,0.5,0.7653442025184631,0.23465578258037567
337,0.0,0.75,0.25,0.25,0.25,0.35577043890953064,0.644229531288147
338,0.25,0.0,0.5,1.0,0.75,0.6134947538375854,0.38650527596473694
339,0.25,0.0,0.5,0.5,0.0,0.514606773853302,0.4853931963443756
340,0.25,0.5,0.25,1.0,1.0,0.262037068605423,0.7379629611968994
341,0.0,0.5,0.0,1.0,0.75,0.1600022166967392,0.8399978280067444
342,0.0,0.5,0.0,1.0,0.5,0.23149657249450684,0.7685033679008484
343,0.75,0.5,0.0,0.25,0.25,0.5216848850250244,0.4783151149749756
344,0.25,0.5,0.25,0.25,0.75,0.35273414850234985,0.6472658514976501
345,0.25,0.75,0.25,1.0,0.5,0.2714320123195648,0.7285680174827576
346,1.0,0.5,0.75,0.25,1.0,0.822227954864502,0.17777200043201447
347,0.25,0.5,0.25,0.5,0.0,0.47015947103500366,0.5298405289649963
348,0.0,0.75,0.75,0.0,0.0,0.5047271251678467,0.4952728748321533
349,0.5,0.5,0.75,0.25,0.5,0.5361906886100769,0.4638093113899231
350,1.0,0.0,0.5,0.0,0.25,0.7462465167045593,0.2537534534931183
351,0.5,0.5,0.5,0.0,0.75,0.5361906886100769,0.4638093113899231
352,0.75,0.25,0.0,0.0,0.25,0.5829654335975647,0.4170345366001129
353,1.0,1.0,0.25,0.75,1.0,0.4638093113899231,0.5361906886100769
354,1.0,0.75,0.75,0.5,0.0,0.5298405289649963,0.47015947103500366
